wall_time,timestamp_ms,emg_raw,rms,mdf,rms_slope,mdf_slope,fatigue_detected,is_running,is_stimulating,history_count,marker
2026-05-05T14:27:17.136,2523678,1854,47.09809,70.3125,2.437416,-5.766899,False,True,False,60,
2026-05-05T14:27:18.151,2524678,1854,47.91909,70.3125,2.633247,-7.400006,False,True,False,60,
2026-05-05T14:27:19.132,2525678,1838,44.82875,74.21875,2.005603,-7.499973,False,True,False,60,
2026-05-05T14:27:20.212,2526678,1820,42.83905,70.3125,1.345075,-8.092606,False,True,False,60,
2026-05-05T14:27:21.135,2527678,1861,47.5693,85.9375,2.065733,-7.640185,False,True,False,60,
2026-05-05T14:27:22.131,2528678,1866,49.05181,62.5,2.656283,-8.260185,False,True,False,60,
2026-05-05T14:27:23.132,2529678,1851,47.00129,78.125,2.882859,-4.66224,False,True,False,60,
2026-05-05T14:27:24.136,2530678,1862,47.2719,97.65625,2.688912,-2.041549,False,True,False,60,
2026-05-05T14:27:25.143,2531678,1901,42.00499,66.40625,1.753501,-2.024585,False,True,False,60,
2026-05-05T14:27:26.141,2532678,1872,51.86255,70.3125,2.387173,-0.362179,False,True,False,60,
2026-05-05T14:27:27.163,2533678,1878,44.68665,46.875,1.894764,-3.768417,False,True,False,60,
2026-05-05T14:27:28.131,2534678,1867,50.06908,66.40625,2.388079,-7.629825,False,True,False,60,
2026-05-05T14:27:29.179,2535678,1899,42.90146,74.21875,1.413105,-10.48567,False,True,False,60,
2026-05-05T14:27:30.180,2536678,1854,43.37193,70.3125,0.920976,-9.275294,False,True,False,60,
2026-05-05T14:27:31.157,2537678,1867,48.73162,70.3125,1.34796,-6.392378,False,True,False,60,
2026-05-05T14:27:32.140,2538678,1859,44.38344,62.5,0.711075,-7.024718,False,True,False,60,
2026-05-05T14:27:33.141,2539678,1855,46.71822,89.84375,0.512767,-5.502827,False,True,False,60,
2026-05-05T14:27:34.133,2540678,1894,42.84593,70.3125,0.709581,-7.197111,False,True,False,60,
2026-05-05T14:27:35.148,2541678,1858,49.27961,82.03125,1.564391,-8.911585,False,True,False,60,
2026-05-05T14:27:36.185,2542678,1857,45.21776,42.96875,1.057644,-12.30909,False,True,False,60,
2026-05-05T14:27:37.198,2543678,1907,50.07133,70.3125,1.571937,-11.87721,False,True,False,60,
2026-05-05T14:27:38.224,2544678,1821,53.15015,97.65625,2.385528,-6.134687,False,True,False,60,
2026-05-05T14:27:39.140,2545678,1893,43.79275,82.03125,1.771687,-4.616667,False,True,False,60,
2026-05-05T14:27:40.132,2546678,1852,46.60044,74.21875,2.893265,-5.215432,False,True,False,60,
2026-05-05T14:27:41.190,2547678,1854,55.32977,62.5,5.171384,-6.338289,False,True,False,60,
2026-05-05T14:27:42.223,2548678,1840,55.9661,66.40625,8.075375,-5.811491,False,True,False,60,
2026-05-05T14:27:43.141,2549678,1846,49.8873,82.03125,8.710281,-4.693747,False,True,False,60,
2026-05-05T14:27:44.175,2550678,1852,54.1431,78.125,10.40942,-4.136345,False,True,False,60,
2026-05-05T14:27:45.135,2551678,1855,40.98239,85.9375,8.973384,-2.025102,False,True,False,60,
2026-05-05T14:27:46.133,2552678,1862,48.42278,74.21875,9.298789,-2.575165,False,True,False,60,
2026-05-05T14:27:47.132,2553678,1857,47.03012,62.5,9.067208,-2.571156,False,True,False,60,
2026-05-05T14:27:48.134,2554678,1886,51.27948,85.9375,9.171281,2.286611,False,True,False,60,
2026-05-05T14:27:49.181,2555678,1862,41.34829,82.03125,8.077485,2.905746,False,True,False,60,
2026-05-05T14:27:50.207,2556678,1857,47.32698,66.40625,7.823211,0.862925,False,True,False,60,
2026-05-05T14:27:51.133,2557678,1837,49.19446,74.21875,8.261382,-0.676201,False,True,False,60,
2026-05-05T14:27:52.134,2558678,1856,47.96954,78.125,8.261953,0.395184,False,True,False,60,
2026-05-05T14:27:53.131,2559678,1845,46.27004,93.75,7.734555,1.920264,False,True,False,60,
2026-05-05T14:27:54.141,2560678,1868,47.78412,70.3125,7.12368,2.907979,False,True,False,60,
2026-05-05T14:27:55.133,2561678,1856,47.62653,78.125,6.989626,2.850433,False,True,False,60,
2026-05-05T14:27:56.133,2562678,1866,46.64164,70.3125,6.668697,1.731241,False,True,False,60,
2026-05-05T14:27:57.132,2563678,1847,46.46768,74.21875,6.549674,3.269952,False,True,False,60,
2026-05-05T14:27:58.194,2564678,1878,40.7718,70.3125,4.188068,4.354781,False,True,False,60,
2026-05-05T14:27:59.180,2565678,1865,50.99051,78.125,5.114123,3.843182,False,True,False,60,
2026-05-05T14:28:00.151,2566678,1866,54.37523,54.6875,7.080765,-2.487565,False,True,False,60,
2026-05-05T14:28:01.136,2567678,1911,52.62457,85.9375,7.547312,-0.437194,False,True,False,60,
2026-05-05T14:28:02.135,2568678,2033,44.80511,66.40625,6.014049,0.061474,False,True,False,60,
2026-05-05T14:28:03.134,2569678,1859,48.39133,82.03125,6.094602,0.578113,False,True,False,60,
2026-05-05T14:28:04.137,2570678,1861,46.92777,58.59375,5.533333,-0.99411,False,True,False,60,
2026-05-05T14:28:05.132,2571678,1929,45.67,58.59375,3.91192,-3.028202,False,True,False,60,
2026-05-05T14:28:06.131,2572678,1872,43.63987,62.5,2.915176,-3.405201,False,True,False,60,
2026-05-05T14:28:07.142,2573678,1862,47.07965,89.84375,2.548879,-5.369912,False,True,False,60,
2026-05-05T14:28:08.132,2574678,1857,51.77666,42.96875,2.74255,-9.047596,False,True,False,60,
2026-05-05T14:28:09.131,2575678,1858,49.5317,54.6875,2.461273,-9.949316,False,True,False,60,
2026-05-05T14:28:10.131,2576678,1959,45.73385,66.40625,2.053012,-10.71661,False,True,False,60,
2026-05-05T14:28:11.139,2577678,1859,45.55514,78.125,2.190752,-11.97492,False,True,False,60,
2026-05-05T14:28:12.134,2578678,1862,51.7527,58.59375,3.77302,-12.80714,False,True,False,60,
2026-05-05T14:28:13.132,2579678,1872,52.83945,46.875,4.763013,-13.02078,False,True,False,60,
2026-05-05T14:28:14.133,2580678,2015,47.65416,66.40625,5.587924,-12.97462,False,True,False,60,
2026-05-05T14:28:15.196,2581678,1850,48.25798,89.84375,4.714585,-9.06221,False,True,False,60,
2026-05-05T14:28:16.132,2582678,1859,51.28662,50.78125,4.973918,-11.16781,False,True,False,60,
2026-05-05T14:28:17.254,2583678,1859,48.368,50.78125,4.977017,-14.26355,False,True,False,60,
2026-05-05T14:28:18.167,2584678,1859,41.7239,78.125,3.78728,-13.41613,False,True,False,60,
2026-05-05T14:28:19.133,2585678,1861,52.76369,66.40625,4.238523,-13.71497,False,True,False,60,
2026-05-05T14:28:20.168,2586678,1843,51.44164,66.40625,3.937048,-14.52369,False,True,False,60,
2026-05-05T14:28:21.237,2587678,1899,41.67721,46.875,2.592932,-15.91394,False,True,False,60,
2026-05-05T14:28:22.131,2588678,1861,50.19807,82.03125,3.349059,-15.39031,False,True,False,60,
2026-05-05T14:28:23.179,2589678,1857,50.10445,62.5,3.638838,-15.55784,False,True,False,60,
2026-05-05T14:28:24.136,2590678,1848,50.18691,62.5,3.981202,-12.8873,False,True,False,60,
2026-05-05T14:28:25.131,2591678,1869,40.9896,74.21875,1.302208,-12.78908,False,True,False,60,
2026-05-05T14:28:26.136,2592678,1859,50.91277,74.21875,2.75955,-12.17406,False,True,False,60,
2026-05-05T14:28:27.131,2593678,1859,50.94048,42.96875,2.699034,-19.38329,False,True,False,60,
2026-05-05T14:28:28.134,2594678,1896,51.76746,58.59375,3.908929,-21.57808,False,True,False,60,
2026-05-05T14:28:29.143,2595678,1866,40.98355,62.5,1.382928,-22.07702,False,True,False,60,
2026-05-05T14:28:30.142,2596678,1858,51.7817,70.3125,1.176845,-21.92772,False,True,False,60,
2026-05-05T14:28:31.138,2597678,1845,52.92599,62.5,2.27954,-22.92226,False,True,False,60,
2026-05-05T14:28:32.199,2598678,1879,41.55222,66.40625,0.116875,-24.40454,False,True,False,60,
2026-05-05T14:28:33.131,2599678,1861,54.1884,70.3125,1.042878,-21.48817,False,True,False,60,
2026-05-05T14:28:34.266,2600678,1855,51.8975,70.3125,0.633304,-21.22541,False,True,False,60,
2026-05-05T14:28:35.141,2601678,1802,42.06625,66.40625,-0.482306,-19.87367,False,True,False,60,
2026-05-05T14:28:36.136,2602678,1861,54.01128,70.3125,0.027197,-23.40219,False,True,False,60,
2026-05-05T14:28:37.131,2603678,1857,57.78212,58.59375,2.252801,-24.92251,False,True,False,60,
2026-05-05T14:28:38.132,2604678,1842,55.75815,74.21875,4.656049,-20.21317,False,True,False,60,
2026-05-05T14:28:39.259,2605678,1872,41.2333,70.3125,2.150627,-18.16022,False,True,False,60,
2026-05-05T14:28:40.181,2606678,1857,53.36684,62.5,2.696365,-18.31629,False,True,False,60,
2026-05-05T14:28:41.135,2607678,1860,51.38531,42.96875,4.629645,-23.00926,False,True,False,60,
2026-05-05T14:28:42.159,2608678,1840,56.74007,50.78125,7.80044,-25.91148,False,True,False,60,
2026-05-05T14:28:43.135,2609678,1846,66.99542,62.5,11.70134,-24.73762,False,True,False,60,
2026-05-05T14:28:44.179,2610678,1861,40.67679,23.4375,11.17645,-30.00833,False,True,False,60,
2026-05-05T14:28:45.144,2611678,1858,40.41223,3.90625,7.890188,-37.1148,False,True,False,60,
2026-05-05T14:28:46.136,2612678,1859,40.04678,3.90625,6.102789,-45.8182,False,True,False,60,
2026-05-05T14:28:47.136,2613678,1860,40.34917,3.90625,4.12956,-56.18845,False,True,False,60,
2026-05-05T14:28:48.135,2614678,1861,40.20981,3.90625,3.063694,-63.14055,False,True,False,60,
2026-05-05T14:28:49.186,2615678,1861,40.25623,3.90625,-0.024833,-70.53519,False,True,False,60,
2026-05-05T14:28:50.211,2616678,1862,40.91341,105.4688,-1.716532,-61.62178,False,True,False,60,
2026-05-05T14:28:51.337,2617678,1863,56.44424,19.53125,0.203693,-67.17075,False,True,False,60,
